,participant,technique_name,block_id,trial_id,cmd_input,cmd_name,cmd_frequency,time,success,strategy
384,7,audio,6,384,4,Cards,48,1.234,1,1
385,7,audio,6,385,10,Frog,24,5.611,0,1
386,7,audio,6,386,3,Strawberry,144,0.672,1,1
387,7,audio,6,387,13,Camel,12,2.548,1,0
388,7,audio,6,388,11,Dolphin,72,0.954,1,1
389,7,audio,6,389,3,Strawberry,144,2.22,1,1
390,7,audio,6,390,10,Frog,24,4.985,1,0
391,7,audio,6,391,3,Strawberry,144,0.719,1,1
392,7,audio,6,392,8,Sweater,144,0.75,1,1
393,7,audio,6,393,8,Sweater,144,0.656,1,1
394,7,audio,6,394,0,Pencil,72,0.86,1,1
395,7,audio,6,395,8,Sweater,144,0.844,1,1
396,7,audio,6,396,9,Garlic,48,1.594,1,1
397,7,audio,6,397,1,Banana,36,4.548,1,0
398,7,audio,6,398,8,Sweater,144,2.079,1,1
399,7,audio,6,399,9,Garlic,48,8.612,0,1
400,7,audio,6,400,11,Dolphin,72,3.829,1,1
401,7,audio,6,401,8,Sweater,144,0.718,1,1
402,7,audio,6,402,11,Dolphin,72,0.907,1,1
403,7,audio,6,403,5,Corn,24,2.47,1,0
404,7,audio,6,404,8,Sweater,144,0.829,1,1
405,7,audio,6,405,2,Karate,24,0.969,1,1
406,7,audio,6,406,4,Cards,48,2.282,1,1
407,7,audio,6,407,9,Garlic,48,4.892,0,1
408,7,audio,6,408,11,Dolphin,72,1.0,1,1
409,7,audio,6,409,3,Strawberry,144,3.0,1,1
410,7,audio,6,410,3,Strawberry,144,0.625,1,1
411,7,audio,6,411,8,Sweater,144,0.797,1,1
412,7,audio,6,412,8,Sweater,144,0.578,1,1
413,7,audio,6,413,6,Mouse,24,1.953,1,0
414,7,audio,6,414,3,Strawberry,144,0.657,1,1
415,7,audio,6,415,3,Strawberry,144,0.594,1,1
416,7,audio,6,416,8,Sweater,144,0.703,1,1
417,7,audio,6,417,12,Clock,12,2.25,1,0
418,7,audio,6,418,7,Coat,36,1.875,1,0
419,7,audio,7,419,5,Corn,24,3.407,1,0
420,7,audio,7,420,11,Dolphin,72,0.829,1,1
421,7,audio,7,421,7,Coat,36,1.36,1,1
422,7,audio,7,422,0,Pencil,72,0.828,1,1
423,7,audio,7,423,11,Dolphin,72,1.032,1,1
424,7,audio,7,424,7,Coat,36,1.345,1,1
425,7,audio,7,425,0,Pencil,72,0.984,1,1
426,7,audio,7,426,0,Pencil,72,0.641,1,1
427,7,audio,7,427,8,Sweater,144,0.766,1,1
428,7,audio,7,428,7,Coat,36,1.204,1,1
429,7,audio,7,429,0,Pencil,72,2.126,1,1
430,7,audio,7,430,1,Banana,36,3.844,1,0
431,7,audio,7,431,8,Sweater,144,0.687,1,1
432,7,audio,7,432,0,Pencil,72,0.938,1,1
433,7,audio,7,433,1,Banana,36,0.562,1,1
434,7,audio,7,434,2,Karate,24,1.11,1,1
435,7,audio,7,435,8,Sweater,144,0.734,1,1
436,7,audio,7,436,3,Strawberry,144,0.688,1,1
437,7,audio,7,437,10,Frog,24,2.703,1,1
438,7,audio,7,438,3,Strawberry,144,0.75,1,1
439,7,audio,7,439,11,Dolphin,72,2.172,1,1
440,7,audio,7,440,3,Strawberry,144,0.704,1,1
441,7,audio,7,441,3,Strawberry,144,0.578,1,1
442,7,audio,7,442,13,Camel,12,3.219,1,0
443,7,audio,7,443,3,Strawberry,144,0.657,1,1
444,7,audio,7,444,3,Strawberry,144,0.532,1,1
445,7,audio,7,445,4,Cards,48,4.719,0,1
446,7,audio,7,446,8,Sweater,144,0.688,1,1
447,7,audio,7,447,3,Strawberry,144,0.75,1,1
448,7,audio,7,448,4,Cards,48,1.079,1,1
449,7,audio,7,449,6,Mouse,24,5.298,1,0
450,7,audio,7,450,3,Strawberry,144,0.75,1,1
451,7,audio,7,451,4,Cards,48,0.985,1,1
452,7,audio,7,452,4,Cards,48,0.594,1,1
453,7,audio,7,453,3,Strawberry,144,0.656,1,1
454,7,audio,7,454,9,Garlic,48,3.032,1,1
455,7,audio,7,455,8,Sweater,144,0.703,1,1
456,7,audio,7,456,8,Sweater,144,0.532,1,1
457,7,audio,7,457,9,Garlic,48,0.703,1,1
458,7,audio,7,458,8,Sweater,144,0.579,1,1
459,7,audio,7,459,8,Sweater,144,2.657,1,1
460,7,audio,7,460,9,Garlic,48,0.578,1,1
461,7,audio,7,461,3,Strawberry,144,0.719,1,1
462,7,audio,7,462,8,Sweater,144,1.782,1,1
463,7,audio,7,463,10,Frog,24,1.907,1,1
464,7,audio,7,464,1,Banana,36,1.359,1,1
465,7,audio,7,465,8,Sweater,144,0.766,1,1
466,7,audio,7,466,11,Dolphin,72,4.314,0,1
467,7,audio,7,467,8,Sweater,144,0.656,1,1
468,7,audio,7,468,8,Sweater,144,0.563,1,1
469,7,audio,7,469,9,Garlic,48,2.548,1,1
470,7,audio,7,470,12,Clock,12,2.188,1,0
471,7,audio,7,471,3,Strawberry,144,0.641,1,1
472,7,audio,7,472,6,Mouse,24,3.391,1,0
473,7,audio,7,473,0,Pencil,72,1.0,1,1
474,7,audio,7,474,2,Karate,24,0.891,1,1
475,7,audio,7,475,11,Dolphin,72,0.766,1,1
476,7,audio,7,476,11,Dolphin,72,0.609,1,1
477,7,audio,7,477,3,Strawberry,144,0.625,1,1
478,7,audio,7,478,5,Corn,24,2.86,1,0
479,7,audio,8,479,7,Coat,36,3.392,1,1
480,7,audio,8,480,4,Cards,48,1.063,1,1
481,7,audio,8,481,11,Dolphin,72,0.813,1,1
482,7,audio,8,482,7,Coat,36,1.5,1,1
483,7,audio,8,483,5,Corn,24,4.704,0,1
484,7,audio,8,484,11,Dolphin,72,1.063,1,1
485,7,audio,8,485,8,Sweater,144,0.672,1,1
486,7,audio,8,486,5,Corn,24,1.141,1,1
487,7,audio,8,487,0,Pencil,72,1.016,1,1
488,7,audio,8,488,3,Strawberry,144,0.703,1,1
489,7,audio,8,489,9,Garlic,48,3.845,1,1
490,7,audio,8,490,0,Pencil,72,0.704,1,1
491,7,audio,8,491,9,Garlic,48,1.016,1,1
492,7,audio,8,492,13,Camel,12,2.594,1,0
493,7,audio,8,493,0,Pencil,72,3.938,0,1
494,7,audio,8,494,1,Banana,36,1.969,1,1
495,7,audio,8,495,11,Dolphin,72,0.75,1,1
496,7,audio,8,496,0,Pencil,72,0.781,1,1
497,7,audio,8,497,1,Banana,36,1.719,1,1
498,7,audio,8,498,2,Karate,24,0.829,1,1
499,7,audio,8,499,0,Pencil,72,3.516,1,1
500,7,audio,8,500,8,Sweater,144,0.718,1,1
501,7,audio,8,501,6,Mouse,24,2.345,1,0
502,7,audio,8,502,3,Strawberry,144,0.86,1,1
503,7,audio,8,503,8,Sweater,144,0.703,1,1
504,7,audio,8,504,3,Strawberry,144,0.641,1,1
505,7,audio,8,505,3,Strawberry,144,0.657,1,1
506,7,audio,8,506,9,Garlic,48,0.781,1,1
507,7,audio,8,507,10,Frog,24,1.766,1,1
508,7,audio,8,508,3,Strawberry,144,0.718,1,1
509,7,audio,8,509,4,Cards,48,5.251,1,1
510,7,audio,8,510,3,Strawberry,144,0.704,1,1
511,7,audio,8,511,3,Strawberry,144,0.64,1,1
512,7,audio,8,512,4,Cards,48,0.828,1,1
513,7,audio,8,513,7,Coat,36,1.532,1,1
514,7,audio,8,514,3,Strawberry,144,0.703,1,1
515,7,audio,8,515,9,Garlic,48,0.954,1,1
516,7,audio,8,516,11,Dolphin,72,2.188,1,1
517,7,audio,8,517,8,Sweater,144,1.219,1,1
518,7,audio,8,518,8,Sweater,144,0.484,1,1
519,7,audio,8,519,8,Sweater,144,2.5,1,1
520,7,audio,8,520,8,Sweater,144,0.453,1,1
521,7,audio,8,521,3,Strawberry,144,0.625,1,1
522,7,audio,8,522,11,Dolphin,72,1.063,1,1
523,7,audio,8,523,8,Sweater,144,0.657,1,1
524,7,audio,8,524,11,Dolphin,72,1.36,1,1
525,7,audio,8,525,4,Cards,48,1.985,1,1
526,7,audio,8,526,8,Sweater,144,0.828,1,1
527,7,audio,8,527,3,Strawberry,144,0.641,1,1
528,7,audio,8,528,8,Sweater,144,0.735,1,1
529,7,audio,8,529,8,Sweater,144,2.141,1,1
530,7,audio,8,530,0,Pencil,72,0.844,1,1
531,7,audio,8,531,6,Mouse,24,2.516,1,0
532,7,audio,8,532,3,Strawberry,144,0.954,1,1
533,7,audio,8,533,8,Sweater,144,0.532,1,1
534,7,audio,8,534,10,Frog,24,1.688,1,1
535,7,audio,8,535,2,Karate,24,0.906,1,1
536,7,audio,8,536,1,Banana,36,4.876,0,1
537,7,audio,8,537,12,Clock,12,2.766,1,0
538,7,audio,8,538,3,Strawberry,144,1.031,1,1
539,7,audio,9,539,11,Dolphin,72,3.204,1,1
540,7,audio,9,540,7,Coat,36,1.126,1,1
541,7,audio,9,541,8,Sweater,144,0.766,1,1
542,7,audio,9,542,11,Dolphin,72,4.141,0,1
543,7,audio,9,543,11,Dolphin,72,0.656,1,1
544,7,audio,9,544,0,Pencil,72,0.766,1,1
545,7,audio,9,545,11,Dolphin,72,0.641,1,1
546,7,audio,9,546,8,Sweater,144,0.672,1,1
547,7,audio,9,547,7,Coat,36,1.031,1,1
548,7,audio,9,548,8,Sweater,144,1.141,1,1
549,7,audio,9,549,8,Sweater,144,2.219,1,1
550,7,audio,9,550,10,Frog,24,2.219,1,1
551,7,audio,9,551,0,Pencil,72,0.812,1,1
552,7,audio,9,552,3,Strawberry,144,0.656,1,1
553,7,audio,9,553,3,Strawberry,144,3.766,0,1
554,7,audio,9,554,0,Pencil,72,0.766,1,1
555,7,audio,9,555,1,Banana,36,1.312,1,1
556,7,audio,9,556,3,Strawberry,144,0.797,1,1
557,7,audio,9,557,0,Pencil,72,1.5,1,1
558,7,audio,9,558,8,Sweater,144,0.922,1,1
559,7,audio,9,559,8,Sweater,144,2.219,1,1
560,7,audio,9,560,7,Coat,36,1.188,1,1
561,7,audio,9,561,6,Mouse,24,2.547,1,0
562,7,audio,9,562,0,Pencil,72,0.891,1,1
563,7,audio,9,563,4,Cards,48,1.484,1,1
564,7,audio,9,564,5,Corn,24,6.47,0,1
565,7,audio,9,565,9,Garlic,48,4.641,0,1
566,7,audio,9,566,3,Strawberry,144,0.672,1,1
567,7,audio,9,567,9,Garlic,48,1.516,1,1
568,7,audio,9,568,3,Strawberry,144,0.704,1,1
569,7,audio,9,569,3,Strawberry,144,2.281,1,1
570,7,audio,9,570,4,Cards,48,1.937,1,1
571,7,audio,9,571,8,Sweater,144,0.906,1,1
572,7,audio,9,572,3,Strawberry,144,0.859,1,1
573,7,audio,9,573,1,Banana,36,1.203,1,1
574,7,audio,9,574,1,Banana,36,0.641,1,1
575,7,audio,9,575,3,Strawberry,144,0.703,1,1
576,7,audio,9,576,11,Dolphin,72,0.953,1,1
577,7,audio,9,577,2,Karate,24,0.984,1,1
578,7,audio,9,578,3,Strawberry,144,0.781,1,1
579,7,audio,9,579,3,Strawberry,144,2.016,1,1
580,7,audio,9,580,9,Garlic,48,5.61,1,0
581,7,audio,9,581,8,Sweater,144,0.829,1,1
582,7,audio,9,582,5,Corn,24,7.595,0,1
583,7,audio,9,583,6,Mouse,24,3.36,1,0
584,7,audio,9,584,8,Sweater,144,0.734,1,1
585,7,audio,9,585,4,Cards,48,1.391,1,1
586,7,audio,9,586,8,Sweater,144,0.844,1,1
587,7,audio,9,587,8,Sweater,144,0.516,1,1
588,7,audio,9,588,13,Camel,12,2.078,1,0
589,7,audio,9,589,8,Sweater,144,1.688,1,1
590,7,audio,9,590,11,Dolphin,72,1.109,1,1
591,7,audio,9,591,9,Garlic,48,1.047,1,1
592,7,audio,9,592,0,Pencil,72,0.922,1,1
593,7,audio,9,593,3,Strawberry,144,0.781,1,1
594,7,audio,9,594,12,Clock,12,2.266,1,0
595,7,audio,9,595,4,Cards,48,2.188,1,1
596,7,audio,9,596,2,Karate,24,0.797,1,1
597,7,audio,9,597,3,Strawberry,144,0.734,1,1
598,7,audio,9,598,10,Frog,24,1.204,1,1
599,7,audio,10,599,0,Pencil,72,3.876,1,1
600,7,audio,10,600,11,Dolphin,72,0.922,1,1
601,7,audio,10,601,8,Sweater,144,0.859,1,1
602,7,audio,10,602,13,Camel,12,3.672,1,0
603,7,audio,10,603,11,Dolphin,72,1.062,1,1
604,7,audio,10,604,7,Coat,36,1.141,1,1
605,7,audio,10,605,8,Sweater,144,1.094,1,1
606,7,audio,10,606,11,Dolphin,72,1.234,1,1
607,7,audio,10,607,7,Coat,36,2.203,1,1
608,7,audio,10,608,6,Mouse,24,3.282,1,0
609,7,audio,10,609,11,Dolphin,72,5.564,0,1
610,7,audio,10,610,8,Sweater,144,0.703,1,1
611,7,audio,10,611,0,Pencil,72,0.828,1,1
612,7,audio,10,612,2,Karate,24,0.844,1,1
613,7,audio,10,613,12,Clock,12,3.923,1,0
614,7,audio,10,614,3,Strawberry,144,2.141,1,1
615,7,audio,10,615,0,Pencil,72,0.875,1,1
616,7,audio,10,616,3,Strawberry,144,0.812,1,1
617,7,audio,10,617,0,Pencil,72,0.671,1,1
618,7,audio,10,618,3,Strawberry,144,0.578,1,1
619,7,audio,10,619,1,Banana,36,1.954,1,1
620,7,audio,10,620,8,Sweater,144,1.141,1,1
621,7,audio,10,621,0,Pencil,72,0.688,1,1
622,7,audio,10,622,8,Sweater,144,0.703,1,1
623,7,audio,10,623,6,Mouse,24,6.173,0,1
624,7,audio,10,624,0,Pencil,72,0.719,1,1
625,7,audio,10,625,3,Strawberry,144,1.219,1,1
626,7,audio,10,626,3,Strawberry,144,0.625,1,1
627,7,audio,10,627,3,Strawberry,144,0.531,1,1
628,7,audio,10,628,7,Coat,36,1.141,1,1
629,7,audio,10,629,11,Dolphin,72,2.047,1,1
630,7,audio,10,630,3,Strawberry,144,0.703,1,1
631,7,audio,10,631,8,Sweater,144,0.688,1,1
632,7,audio,10,632,9,Garlic,48,5.563,1,0
633,7,audio,10,633,3,Strawberry,144,0.672,1,1
634,7,audio,10,634,4,Cards,48,1.329,1,1
635,7,audio,10,635,8,Sweater,144,0.672,1,1
636,7,audio,10,636,3,Strawberry,144,0.672,1,1
637,7,audio,10,637,4,Cards,48,1.907,1,1
638,7,audio,10,638,11,Dolphin,72,0.907,1,1
639,7,audio,10,639,3,Strawberry,144,0.968,1,1
640,7,audio,10,640,4,Cards,48,1.015,1,1
641,7,audio,10,641,8,Sweater,144,0.813,1,1
642,7,audio,10,642,9,Garlic,48,1.11,1,1
643,7,audio,10,643,10,Frog,24,1.875,1,1
644,7,audio,10,644,8,Sweater,144,0.75,1,1
645,7,audio,10,645,8,Sweater,144,0.516,1,1
646,7,audio,10,646,2,Karate,24,0.782,1,1
647,7,audio,10,647,9,Garlic,48,1.313,1,1
648,7,audio,10,648,9,Garlic,48,1.86,1,1
649,7,audio,10,649,1,Banana,36,0.891,1,1
650,7,audio,10,650,8,Sweater,144,0.641,1,1
651,7,audio,10,651,4,Cards,48,1.563,1,1
652,7,audio,10,652,10,Frog,24,1.078,1,1
653,7,audio,10,653,1,Banana,36,1.078,1,1
654,7,audio,10,654,8,Sweater,144,0.781,1,1
655,7,audio,10,655,3,Strawberry,144,0.594,1,1
656,7,audio,10,656,5,Corn,24,2.641,1,0
657,7,audio,10,657,5,Corn,24,0.953,1,1
658,7,audio,11,658,9,Garlic,48,3.078,1,1
659,7,audio,11,659,4,Cards,48,1.063,1,1
660,7,audio,11,660,11,Dolphin,72,1.485,1,1
661,7,audio,11,661,6,Mouse,24,3.563,1,0
662,7,audio,11,662,8,Sweater,144,1.594,1,1
663,7,audio,11,663,11,Dolphin,72,0.828,1,1
664,7,audio,11,664,11,Dolphin,72,0.875,1,1
665,7,audio,11,665,8,Sweater,144,1.047,1,1
666,7,audio,11,666,11,Dolphin,72,0.782,1,1
667,7,audio,11,667,7,Coat,36,2.407,1,1
668,7,audio,11,668,12,Clock,12,3.345,1,0
669,7,audio,11,669,4,Cards,48,1.438,1,1
670,7,audio,11,670,1,Banana,36,1.157,1,1
671,7,audio,11,671,3,Strawberry,144,0.859,1,1
672,7,audio,11,672,8,Sweater,144,0.735,1,1
673,7,audio,11,673,3,Strawberry,144,1.282,1,1
674,7,audio,11,674,0,Pencil,72,0.828,1,1
675,7,audio,11,675,0,Pencil,72,0.625,1,1
676,7,audio,11,676,4,Cards,48,0.766,1,1
677,7,audio,11,677,10,Frog,24,1.891,1,1
678,7,audio,11,678,0,Pencil,72,1.922,1,1
679,7,audio,11,679,2,Karate,24,1.125,1,1
680,7,audio,11,680,3,Strawberry,144,0.64,1,1
681,7,audio,11,681,0,Pencil,72,0.703,1,1
682,7,audio,11,682,9,Garlic,48,4.094,0,1
683,7,audio,11,683,8,Sweater,144,0.813,1,1
684,7,audio,11,684,8,Sweater,144,0.594,1,1
685,7,audio,11,685,11,Dolphin,72,0.985,1,1
686,7,audio,11,686,3,Strawberry,144,0.609,1,1
687,7,audio,11,687,3,Strawberry,144,0.563,1,1
688,7,audio,11,688,2,Karate,24,1.453,1,1
689,7,audio,11,689,3,Strawberry,144,1.234,1,1
690,7,audio,11,690,8,Sweater,144,0.703,1,1
691,7,audio,11,691,10,Frog,24,2.001,1,1
692,7,audio,11,692,3,Strawberry,144,0.657,1,1
693,7,audio,11,693,3,Strawberry,144,0.703,1,1
694,7,audio,11,694,5,Corn,24,3.766,1,0
695,7,audio,11,695,3,Strawberry,144,0.641,1,1
696,7,audio,11,696,6,Mouse,24,2.5,1,0
697,7,audio,11,697,1,Banana,36,2.047,1,1
698,7,audio,11,698,3,Strawberry,144,0.578,1,1
699,7,audio,11,699,3,Strawberry,144,0.609,1,1
700,7,audio,11,700,0,Pencil,72,0.719,1,1
701,7,audio,11,701,8,Sweater,144,0.734,1,1
702,7,audio,11,702,8,Sweater,144,3.922,0,1
703,7,audio,11,703,8,Sweater,144,0.657,1,1
704,7,audio,11,704,8,Sweater,144,0.5,1,1
705,7,audio,11,705,0,Pencil,72,0.719,1,1
706,7,audio,11,706,11,Dolphin,72,2.891,1,1
707,7,audio,11,707,7,Coat,36,2.531,1,1
708,7,audio,11,708,8,Sweater,144,2.062,1,1
709,7,audio,11,709,9,Garlic,48,1.5,1,1
710,7,audio,11,710,9,Garlic,48,0.61,1,1
711,7,audio,11,711,3,Strawberry,144,0.687,1,1
712,7,audio,11,712,5,Corn,24,1.359,1,1
713,7,audio,11,713,1,Banana,36,0.828,1,1
714,7,audio,11,714,7,Coat,36,1.609,1,1
715,7,audio,11,715,8,Sweater,144,0.734,1,1
716,7,audio,11,716,13,Camel,12,1.89,1,0
0,8,audio,0,0,0,Sweater,72,9.829,1,0
1,8,audio,0,1,1,Garlic,36,12.016,0,0
2,8,audio,0,2,2,Frog,24,3.203,1,0
3,8,audio,0,3,3,Clock,144,3.453,1,0
4,8,audio,0,4,1,Garlic,36,4.516,1,0
5,8,audio,0,5,2,Frog,24,4.016,1,0
6,8,audio,0,6,3,Clock,144,3.328,1,0
7,8,audio,0,7,4,Dolphin,48,2.406,1,0
8,8,audio,0,8,5,Mouse,24,2.547,1,0
9,8,audio,0,9,3,Clock,144,2.469,1,0
10,8,audio,0,10,4,Dolphin,48,19.064,1,0
11,8,audio,0,11,6,Coat,24,5.266,1,0
12,8,audio,0,12,3,Clock,144,3.235,1,1
13,8,audio,0,13,4,Dolphin,48,2.313,1,0
14,8,audio,0,14,6,Coat,24,3.938,1,0
15,8,audio,0,15,3,Clock,144,1.766,1,1
16,8,audio,0,16,4,Dolphin,48,3.704,1,1
17,8,audio,0,17,7,Cards,36,12.095,0,0
18,8,audio,0,18,8,Camel,144,2.406,1,0
19,8,audio,0,19,0,Sweater,72,3.969,1,0
20,8,audio,0,20,3,Clock,144,6.501,1,0
21,8,audio,0,21,8,Camel,144,9.391,0,0
22,8,audio,0,22,9,Pencil,48,3.219,1,0
23,8,audio,0,23,0,Sweater,72,3.61,1,0
24,8,audio,0,24,8,Camel,144,4.079,1,0
25,8,audio,0,25,9,Pencil,48,2.876,1,0
26,8,audio,0,26,10,Banana,24,2.578,1,0
27,8,audio,0,27,8,Camel,144,3.766,1,0
28,8,audio,0,28,9,Pencil,48,3.812,1,0
29,8,audio,0,29,10,Banana,24,2.766,1,0
30,8,audio,0,30,8,Camel,144,5.579,1,0
31,8,audio,0,31,9,Pencil,48,8.486,0,0
32,8,audio,0,32,7,Cards,36,3.344,1,0
33,8,audio,0,33,0,Sweater,72,3.125,1,0
34,8,audio,0,34,3,Clock,144,1.704,1,1
35,8,audio,0,35,0,Sweater,72,3.782,1,0
36,8,audio,0,36,8,Camel,144,2.86,1,0
37,8,audio,0,37,11,Strawberry,72,2.719,1,0
38,8,audio,0,38,8,Camel,144,4.078,1,0
39,8,audio,0,39,8,Camel,144,7.891,0,1
40,8,audio,0,40,11,Strawberry,72,4.922,1,0
41,8,audio,0,41,7,Cards,36,2.438,1,0
42,8,audio,0,42,8,Camel,144,2.938,1,1
43,8,audio,0,43,11,Strawberry,72,3.203,1,0
44,8,audio,0,44,0,Sweater,72,3.735,1,0
45,8,audio,0,45,5,Mouse,24,2.751,1,0
46,8,audio,0,46,11,Strawberry,72,3.313,1,0
47,8,audio,0,47,8,Camel,144,2.0,1,1
48,8,audio,0,48,3,Clock,144,1.501,1,1
49,8,audio,0,49,11,Strawberry,72,2.672,1,0
50,8,audio,0,50,11,Strawberry,72,4.548,1,1
51,8,audio,0,51,3,Clock,144,1.313,1,1
52,8,audio,0,52,8,Camel,144,1.625,1,1
53,8,audio,0,53,3,Clock,144,1.125,1,1
54,8,audio,0,54,1,Garlic,36,2.547,1,0
55,8,audio,0,55,3,Clock,144,1.141,1,1
56,8,audio,0,56,12,Corn,12,2.516,1,0
57,8,audio,0,57,13,Karate,12,3.266,1,0
58,8,audio,0,58,8,Camel,144,1.75,1,1
59,8,audio,0,59,3,Clock,144,0.953,1,1
60,8,audio,1,60,2,Frog,24,5.969,1,0
61,8,audio,1,61,0,Sweater,72,3.172,1,0
62,8,audio,1,62,1,Garlic,36,2.469,1,0
63,8,audio,1,63,2,Frog,24,4.688,1,0
64,8,audio,1,64,3,Clock,144,1.094,1,1
65,8,audio,1,65,1,Garlic,36,3.016,1,0
66,8,audio,1,66,0,Sweater,72,2.75,1,0
67,8,audio,1,67,3,Clock,144,0.938,1,1
68,8,audio,1,68,1,Garlic,36,2.985,1,0
69,8,audio,1,69,3,Clock,144,1.734,1,1
70,8,audio,1,70,3,Clock,144,5.516,1,1
71,8,audio,1,71,4,Dolphin,48,2.657,1,0
72,8,audio,1,72,8,Camel,144,1.531,1,1
73,8,audio,1,73,3,Clock,144,0.843,1,1
74,8,audio,1,74,4,Dolphin,48,3.188,1,0
75,8,audio,1,75,6,Coat,24,4.267,1,0
76,8,audio,1,76,3,Clock,144,1.828,1,1
77,8,audio,1,77,4,Dolphin,48,4.188,1,0
78,8,audio,1,78,6,Coat,24,2.797,1,1
79,8,audio,1,79,8,Camel,144,1.906,1,1
80,8,audio,1,80,4,Dolphin,48,9.141,0,1
81,8,audio,1,81,9,Pencil,48,2.844,1,0
82,8,audio,1,82,8,Camel,144,1.891,1,1
83,8,audio,1,83,9,Pencil,48,6.328,1,2
84,8,audio,1,84,3,Clock,144,1.0,1,1
85,8,audio,1,85,8,Camel,144,1.172,1,1
86,8,audio,1,86,9,Pencil,48,1.094,1,1
87,8,audio,1,87,8,Camel,144,1.329,1,1
88,8,audio,1,88,8,Camel,144,0.672,1,1
89,8,audio,1,89,9,Pencil,48,0.906,1,1
90,8,audio,1,90,10,Banana,24,5.329,1,0
91,8,audio,1,91,8,Camel,144,0.953,1,1
92,8,audio,1,92,11,Strawberry,72,3.001,1,0
93,8,audio,1,93,10,Banana,24,1.673,1,1
94,8,audio,1,94,11,Strawberry,72,4.204,1,0
95,8,audio,1,95,3,Clock,144,1.125,1,1
96,8,audio,1,96,11,Strawberry,72,2.484,1,1
97,8,audio,1,97,7,Cards,36,3.313,1,0
98,8,audio,1,98,11,Strawberry,72,1.782,1,1
99,8,audio,1,99,5,Mouse,24,2.938,1,0
100,8,audio,1,100,8,Camel,144,3.234,1,1
101,8,audio,1,101,11,Strawberry,72,3.906,1,0
102,8,audio,1,102,12,Corn,12,2.735,1,0
103,8,audio,1,103,3,Clock,144,1.015,1,1
104,8,audio,1,104,11,Strawberry,72,5.438,1,0
105,8,audio,1,105,7,Cards,36,2.626,1,0
106,8,audio,1,106,13,Karate,12,2.438,1,0
107,8,audio,1,107,8,Camel,144,2.485,1,1
108,8,audio,1,108,7,Cards,36,7.625,0,1
109,8,audio,1,109,5,Mouse,24,2.751,1,0
110,8,audio,1,110,3,Clock,144,3.485,1,1
111,8,audio,1,111,8,Camel,144,1.0,1,1
112,8,audio,1,112,3,Clock,144,0.937,1,1
113,8,audio,1,113,0,Sweater,72,2.375,1,0
114,8,audio,1,114,8,Camel,144,1.0,1,1
115,8,audio,1,115,0,Sweater,72,2.953,1,1
116,8,audio,1,116,0,Sweater,72,0.641,1,1
117,8,audio,1,117,0,Sweater,72,0.547,1,1
118,8,audio,1,118,8,Camel,144,0.953,1,1
119,8,audio,1,119,3,Clock,144,0.953,1,1
120,8,audio,2,120,1,Garlic,36,5.282,1,0
121,8,audio,2,121,5,Mouse,24,2.703,1,0
122,8,audio,2,122,0,Sweater,72,4.266,1,0
123,8,audio,2,123,1,Garlic,36,4.266,1,0
124,8,audio,2,124,2,Frog,24,3.61,1,0
125,8,audio,2,125,0,Sweater,72,7.204,0,1
126,8,audio,2,126,1,Garlic,36,3.079,1,0
127,8,audio,2,127,2,Frog,24,2.36,1,1
128,8,audio,2,128,3,Clock,144,0.844,1,1
129,8,audio,2,129,8,Camel,144,1.469,1,1
130,8,audio,2,130,9,Pencil,48,5.282,1,0
131,8,audio,2,131,3,Clock,144,1.016,1,1
132,8,audio,2,132,4,Dolphin,48,7.908,0,0
133,8,audio,2,133,8,Camel,144,1.141,1,1
134,8,audio,2,134,3,Clock,144,0.937,1,1
135,8,audio,2,135,4,Dolphin,48,6.908,0,1
136,8,audio,2,136,6,Coat,24,2.688,1,0
137,8,audio,2,137,3,Clock,144,1.172,1,1
138,8,audio,2,138,4,Dolphin,48,3.594,1,0
139,8,audio,2,139,6,Coat,24,5.313,1,0
140,8,audio,2,140,3,Clock,144,3.172,1,1
141,8,audio,2,141,4,Dolphin,48,3.703,1,1
142,8,audio,2,142,11,Strawberry,72,2.422,1,1
143,8,audio,2,143,8,Camel,144,1.078,1,1
144,8,audio,2,144,0,Sweater,72,3.203,1,0
145,8,audio,2,145,3,Clock,144,0.969,1,1
146,8,audio,2,146,8,Camel,144,0.922,1,1
147,8,audio,2,147,9,Pencil,48,3.391,1,0
148,8,audio,2,148,10,Banana,24,3.892,1,0
149,8,audio,2,149,8,Camel,144,0.876,1,1
150,8,audio,2,150,9,Pencil,48,5.375,1,0
151,8,audio,2,151,10,Banana,24,4.141,1,0
152,8,audio,2,152,8,Camel,144,0.812,1,1
153,8,audio,2,153,9,Pencil,48,4.578,1,0
154,8,audio,2,154,8,Camel,144,0.875,1,1
155,8,audio,2,155,8,Camel,144,0.594,1,1
156,8,audio,2,156,3,Clock,144,0.938,1,1
157,8,audio,2,157,7,Cards,36,4.703,1,0
158,8,audio,2,158,0,Sweater,72,7.423,0,0
159,8,audio,2,159,8,Camel,144,0.984,1,1
160,8,audio,2,160,11,Strawberry,72,7.579,1,0
161,8,audio,2,161,11,Strawberry,72,1.548,1,1
162,8,audio,2,162,11,Strawberry,72,0.5,1,1
163,8,audio,2,163,3,Clock,144,1.282,1,1
164,8,audio,2,164,8,Camel,144,1.813,1,1
165,8,audio,2,165,11,Strawberry,72,1.594,1,1
166,8,audio,2,166,7,Cards,36,7.892,0,1
